f1,f2,f3,f4,f5,label
0.78071900451848,0.0743069820125985,0.3936171509384399,0.3476424515298797,0.7528758343898221,0
0.0801720152681272,0.6071013476961161,0.9524561118648444,0.0902745926571928,0.4287864945038875,1
0.3171799542452829,0.0714858940150602,0.7021042183444709,0.6726407560239055,0.2355697913687243,0
0.5423381133953452,0.4146906148919369,0.8282704516425048,0.3856013953934222,0.9130608976215916,0
0.0664440867013357,0.2969154623816052,0.8455808095660792,0.9330366100288626,0.2272300828047011,0
0.1261977356007553,0.8528556978097956,0.2110094646140207,0.7643822140833907,0.5171406179637373,0
0.0771167728291,0.6432385666865039,0.437907732788104,0.3314114102397937,0.6794177697988436,0
0.5301333135452779,0.8295612091054521,0.4594894638078729,0.0545458731035489,0.7798211847286453,0
0.3948585197841473,0.6084744770069772,0.0363571798462779,0.5540905898069899,0.3540189719724752,0
0.2965210167229883,0.7007602644057448,0.769487528986907,0.3231573845605312,0.5664287958882147,1
0.1722780534608918,0.0139845675222589,0.7136081875672726,0.0574781030885527,0.90599481487248,0
0.3641140478534644,0.6910167406641813,0.5539331080862544,0.3767847520254246,0.3412651235534504,0
0.5418603334901856,0.514188888401068,0.4127905772575405,0.0302656239188778,0.1989718791318577,1
0.6194914364500672,0.7399718277311002,0.4214150929451808,0.134208407419154,0.3535358273629099,0
0.7309938149929718,0.9621140343593616,0.8444033222995848,0.170641079439602,0.1324773783239891,1
0.3970362936975808,0.7696468414309303,0.3365250817452271,0.9185018111132324,0.8323668871189988,1
0.4181840046232848,0.307635353516159,0.3678024467196432,0.5645727406037032,0.3956837187917444,0
0.1030763282467321,0.4799879107963056,0.0745552650349815,0.2877874743719225,0.9334007937829168,0
0.2984431844150074,0.4164155789936712,0.7638963896483495,0.5139074091226256,0.9309027087274088,0
0.8934268002828153,0.2027126182370955,0.6948950466067123,0.2348126526549652,0.6260670338940251,1
0.6375781803665739,0.5211183565567158,0.8553898579972131,0.935546820697287,0.2878118107473573,1
0.8564556149232012,0.0395564483408215,0.2993958483878295,0.6489436466996985,0.7170041010208328,1
0.2222326783404085,0.1011115969834502,0.3184115969804982,0.6819278323329897,0.3987490518496485,0
0.2136185151259555,0.9131940873394024,0.610601689856796,0.7065834585558997,0.0913545450785483,1
0.4578293967469193,0.2399014670725148,0.0325488316217607,0.923990204437002,0.0719822297222818,0
0.4465929870924647,0.1451076149625783,0.7313655204276824,0.3796298150537648,0.7418235130183402,0
0.7960374636844296,0.4264121312486373,0.806342847654488,0.1813062717277324,0.1172646100098474,1
0.2151520501156495,0.3037975485617519,0.501871763094359,0.1876919399354719,0.8407477138982836,0
0.2274911249887268,0.2991289770128246,0.2747056826245945,0.9689839354923282,0.0879227567541266,0
0.747109780367242,0.4220642944305397,0.0033399215999768,0.7542904561999422,0.6358274637064169,0
0.4695152671538819,0.3344447391487972,0.5626131863555873,0.5784843681415923,0.6440693918337224,1
0.2719071533073891,0.3986720286115449,0.2112142862990516,0.1528122889524206,0.6503048333648356,0
0.4233610741410963,0.7059879297652902,0.1008498288540044,0.5411371379564848,0.9749124647846564,0
0.2794460390967269,0.6676439633073636,0.4452568259752429,0.4148949287926898,0.1414992894620074,0
0.6483102584131205,0.2680081165523496,0.6724800815917319,0.3555597920965584,0.8762773372248919,1
0.5038322999917317,0.458160649612688,0.2030449235815974,0.1588980643398483,0.9437791844554172,0
0.9637801429663908,0.4121653568889674,0.4540409662034309,0.4038310687714352,0.7663403866022129,1
0.87092605540346,0.5503031801736932,0.5340508787526691,0.8629207293902265,0.0545203448504149,1
0.5507401130398943,0.1461805666917363,0.23342525879516,0.861021362085984,0.0393386284441736,0
0.3676583216718579,0.9330532927187742,0.9001325469524777,0.0546452596636126,0.8616077879049017,1
0.5832491525471901,0.7899609605246188,0.5338019608631226,0.9021215400590752,0.8794762528668674,1
0.8194600365213546,0.1751750753845059,0.5841504496697623,0.8682829744371484,0.3572356514140059,1
0.8681771921466163,0.2809080028701733,0.600522178225809,0.9858314485490912,0.1483493527361132,1
0.886452081649515,0.4988484972227908,0.9517161233931016,0.8804235219438525,0.9446111642888734,1
0.5091817136351908,0.7826344195624478,0.7124308598649851,0.2107724511475187,0.3191602894718101,1
0.14547529619776,0.8624887543361127,0.4079139894650495,0.0102989197960594,0.7213752412850347,0
0.1453072284634428,0.6574943854211313,0.5316515848909702,0.3810175613419224,0.8212413188332123,0
0.5281451765929701,0.3509788048744001,0.0871862828611943,0.5184194841212733,0.855586155842807,0
0.2450790696344785,0.3501243880852581,0.0633670997868353,0.1228665827875492,0.0401472255943179,0
0.8269852018899018,0.4889922319119562,0.6501834404310814,0.0516597581244876,0.6645503478706688,1
0.9120390705632464,0.3930793077767029,0.7723478686928661,0.6900364132780429,0.173246195293435,1
0.6362384623937248,0.8679936673349631,0.0263555372651377,0.5517720901755874,0.053887627181669,0
0.7434149955473305,0.2874267631770041,0.7878156179099524,0.6276567515271179,0.1998488504959428,1
0.028845387991168,0.5954758425204776,0.3085899466476398,0.4577520123160428,0.3251394748825812,0
0.8619566892606956,0.202183418185867,0.3121017541799467,0.7750003452740076,0.8330489948873466,0
0.8590264907271047,0.1049753221050497,0.2936732349582387,0.4452495489220928,0.5485571380687524,0
0.0084971776867817,0.0042167175768664,0.5532982058970198,0.2311647774825602,0.8847135546611379,0
0.1379784682594829,0.5368892181188817,0.5261116795388344,0.391165414362795,0.7464572771047712,0
0.3408191686857156,0.1520799528177256,0.812669758849599,0.4071509915921271,0.8877709291743533,1
0.3995497826151096,0.8622189149907163,0.4163567080892455,0.3685203426928068,0.8437229262143319,0
0.5306144376569273,0.3580528456654114,0.8657749438938652,0.9592175234922476,0.7922264828235147,1
0.5026842123584832,0.4043013441881684,0.1785961831970772,0.3334636668411762,0.1046036759694776,0
0.4485258654649376,0.0255052549003071,0.0448488627717318,0.3033934337092653,0.956055174424644,0
0.9823185718075256,0.9481619008442916,0.7705349045352077,0.421525645656018,0.8029994154752272,1
0.4690425671539407,0.5948221254259709,0.8768127257399124,0.8990511946937996,0.1659133633943462,1
0.7119799317621057,0.3656548903835416,0.8563234050275114,0.6350301743501212,0.8351597429613259,1
0.9349468579286442,0.5555255139128266,0.354647671913246,0.8861755490203002,0.8184574048557055,1
0.9824119050694288,0.8932836240229909,0.8190222707132117,0.2476073532047935,0.5783470143848664,1
0.9771275434268196,0.3862779231295409,0.1372378858830046,0.356729422191136,0.0086503738176,0
0.0434995732281104,0.115444543443444,0.8290421537370206,0.3006774705840631,0.9230520093569642,0
0.3170753003204708,0.0218347969556162,0.0321542810149062,0.8312360690199821,0.432481080190366,0
0.7804071342751472,0.8825774250554321,0.1461079331994808,0.5937362678330655,0.8653257528496262,1
0.6664267378787357,0.7434634642189394,0.9631479999257676,0.2103943899761572,0.6301855380207537,1
0.4513751577426435,0.7762570772942039,0.2456990355681351,0.5759208640533302,0.0584080186175669,0
0.6122294434107989,0.9211100110470194,0.3669441959786521,0.4285477889705041,0.7556227661677609,0
0.0939265837763752,0.7167316866508258,0.8666759495543299,0.2932833017247981,0.1613360133533238,0
0.8568458549085678,0.6769304762925553,0.526485933129039,0.9636466946230308,0.4666949939894406,1
0.4860196000236018,0.1038368502023278,0.2177397271936768,0.9543209555846102,0.2556340905511234,0
0.849178461644424,0.090450473883525,0.7379206400677241,0.5019694996849091,0.1958768451460926,1
0.3880032220237585,0.9942837036766558,0.3490144782576696,0.986706464692247,0.6417025902347362,1
0.7700856853105574,0.8560222260120122,0.6029295328362995,0.0926953763696831,0.8346962014882495,1
0.0016388213837135,0.924476045282696,0.3279617336731313,0.9936658724284956,0.3696730635554591,0
0.8102734992200833,0.5755672481443465,0.9977946431025592,0.0247303410266597,0.4316024636310349,1
0.2036936632302799,0.111023088100308,0.6912115382515308,0.8035970218390294,0.0997030756528234,0
0.0002321863530421,0.1640129049425654,0.6787152922538805,0.3984616997076353,0.7295304991923698,0
0.3053400791425456,0.113690719319083,0.2688625545734239,0.4442327317919614,0.0165159422597159,0
0.9790265413741543,0.4420485393722282,0.8119061157727385,0.2958463110664326,0.0668127349702482,1
0.4642824606583384,0.8933763360374937,0.1429034183211447,0.751146079088054,0.0273110897423695,0
0.6190071155978498,0.5916203165389268,0.44665678576536,0.4767708264801623,0.2792985210303088,1
0.1332509651464571,0.0133438981286391,0.6340140036111667,0.4557718605508378,0.9739143745567738,0
0.7379565358597125,0.1857497858857327,0.5510611716784202,0.7146917766519089,0.2982786339507154,1
0.5019333216629106,0.5765979274724596,0.3232649902923438,0.8055801346948698,0.3608626718156473,0
0.9793745040825308,0.6712471788788936,0.6915757474895549,0.838611196082374,0.671235884580432,1
0.5624815913752392,0.6711444451308551,0.5724280691464467,0.4502863498644837,0.5099746333609239,1
0.2529261830522048,0.7857882928309281,0.9854342772019048,0.1678287726534494,0.2152969985461867,1
0.1910497123270703,0.0640889342479,0.5587294775067722,0.4111464985656099,0.0182846908225502,0
0.6141218857113729,0.7672987401569569,0.859427090510432,0.8518474811175497,0.7703839818618995,1
0.2985334881247129,0.8630853723971664,0.1448352776058896,0.8151885844840246,0.4273016196680563,0
0.9903517071515856,0.0718783109415942,0.5860752823101357,0.7824729470920379,0.8325563032868272,1
0.1832155601138692,0.7236127744684214,0.710327239258467,0.5603149839189775,0.5654808545303771,1
0.1209269381472688,0.2060215546762632,0.9568410515269968,0.5614761196362612,0.8320098878939414,0
0.7292227892618839,0.6156925896591431,0.4320999430243271,0.441621623431534,0.4096630391012703,1
0.8731892570962797,0.1393653249267397,0.3964586032516795,0.7226936514016965,0.2187735456871012,0
0.997915562319434,0.9095979448564028,0.2861756607503446,0.3201838160390404,0.4571768736801893,1
0.7499436971787167,0.8967328001781942,0.5366193689197601,0.1110052139798766,0.284485707632463,1
0.4274437595490714,0.6847876925911944,0.2128578341249921,0.6337837745572168,0.3702278035744267,0
0.3740054175701207,0.7483365197625083,0.6627936644195198,0.6619614733910067,0.1507764994755627,1
0.5110273374197598,0.3545551497406964,0.5842200369250109,0.1600339741722072,0.7130592176738819,0
0.7849517819177032,0.3315669406964341,0.1984429159693186,0.1869381160039647,0.7463103252545631,1
0.941851520340146,0.8303360461351799,0.3312784990421447,0.7253824168824349,0.1067576196870448,1
0.2457238824205054,0.9302354855948516,0.8885492045996798,0.110551125518463,0.6684897017554194,1
0.2166386836828954,0.558093814866669,0.7600269711832067,0.4171162983686602,0.4745209110669728,1
0.6327569158902832,0.2445657553833582,0.0485028649088739,0.527173934712087,0.5254836343881989,0
0.9736007175201122,0.3176055010244015,0.4663034320859697,0.9094803735106738,0.2890217289659962,1
0.2579745750278071,0.8035251678940869,0.7499472901392931,0.435021047530308,0.1013748974858598,0
0.2310434261208563,0.2821264739909966,0.349862872829862,0.1250074448020746,0.0257350373982309,0
0.7246433189266492,0.5565455907300805,0.5527515125638551,0.408062258374629,0.7591146473830618,1
0.8148110066191234,0.919644704306618,0.9279955780556188,0.8338677370941042,0.0765213981795571,1
0.7329998598907994,0.038826832345931,0.6100386385674728,0.2177732506935961,0.017977846308555,0
0.5198607826880748,0.5815565343851885,0.6630168586888321,0.612990538586492,0.5841503108141993,1
0.1449396909057413,0.6362037128175176,0.6225875371353026,0.8248728227706433,0.6462038794842572,1
0.128593337367463,0.6326059905999303,0.4288968423343271,0.0132046435405012,0.8849361353607312,0
0.1099978888450927,0.4202240253080013,0.3475685396754059,0.6807043848690407,0.0182550376147182,0
0.3718269119974752,0.6981293154579744,0.9035223845216176,0.7756963799208827,0.2294835760460183,1
0.3673424173620571,0.7966349392821342,0.2320785505130415,0.0083263608478652,0.6469847139754531,0
0.7283652445193093,0.5012034370735894,0.2399538048337373,0.8382814504307867,0.7765609575535256,1
0.7226995357409186,0.4487757916581076,0.0189276565825643,0.0444076995579387,0.9137679850144784,0
0.8942605810165626,0.3209756493696872,0.2640829693662908,0.8254030089560863,0.3405206090317968,1
0.901753323797094,0.981262132637796,0.8448861144444176,0.4126657029063625,0.6431019908299661,1
0.8861519125470843,0.4528372751350231,0.383488412648882,0.7360886515380946,0.819453075193724,0
0.117369247400033,0.7812546634760401,0.1720569910348427,0.7023461386362921,0.2534476738055216,0
0.9623933376741404,0.2652881887861825,0.6707656251394805,0.2938687749196093,0.1367378311861435,1
0.9291297944325556,0.5117686542592049,0.8625774379321827,0.7737505321155624,0.1483977671568829,1
0.6112658647532198,0.6196886159937866,0.5362673866644593,0.446068760629024,0.3182149171093588,1
0.5101671460519073,0.9501852105604572,0.34267859938436,0.1704529322054105,0.5239452932178467,0
0.047322973614474,0.8209200481085976,0.4292033242644326,0.5073147684729749,0.699380679530477,0
0.6532795512545942,0.3543106446278881,0.7225474698441926,0.0542789544410137,0.9912616188854008,1
0.2596977308334371,0.8916883670052511,0.6203525775720824,0.2773463005648541,0.6244857807440451,1
0.2302158466403873,0.5011497016669711,0.3783027228509864,0.8028277687759265,0.2837319119944285,0
0.4525694603363723,0.9456692885946164,0.8872470021354648,0.6823793017863418,0.4845025925923687,1
0.8158439501806947,0.7444473366274763,0.4790210170887321,0.2874764383610497,0.352138882166332,1
0.028166263002694,0.873702761315606,0.5891265145306416,0.1510293700306509,0.1492155732911191,0
0.0811816657004704,0.1471968941365561,0.9453405135885956,0.4698224942594482,0.1829754078204315,1
0.8754724999982516,0.9983142719260284,0.0931656911863286,0.6673646806488835,0.6303781727879153,1
0.0160716399982344,0.289668170248797,0.2462594403257717,0.3099111778554788,0.3795276402564452,0
0.0349699055097032,0.5449572861105119,0.8851858030143395,0.5874654271687826,0.4544755552715007,1
0.923504828579033,0.0340006377074478,0.5610811140600637,0.2206039475251363,0.0347419378725072,1
0.2803326851237299,0.0472329410100992,0.2308671673915292,0.5886255052071416,0.2389044302929822,0
0.214479222252393,0.8509837833854594,0.3785187890562684,0.9941164972788792,0.0181656658153296,0
0.7871223574461733,0.6104290485924214,0.0115035790488911,0.6424222409835517,0.164233495771507,0
0.1215841277081706,0.1425764753513936,0.43760861573301,0.4377984018694799,0.3794678928899997,0
0.1811400366415092,0.332877727251045,0.4666501978516771,0.0371269941868809,0.6584358320430177,0
0.1946755514348458,0.5645360741821239,0.9339168682200708,0.8134383226984012,0.7441928808542576,1
0.175607682284227,0.7065772078289562,0.1710134223535486,0.7521013881842843,0.0474812484585052,0
0.7447859020091753,0.0613755058170084,0.3268982520520557,0.0492111595450577,0.7488684617143159,0
0.0809389993577297,0.1880448576225015,0.5146218199674475,0.0236666334219624,0.0886599092016002,0
0.4196196985310285,0.0199142340109236,0.853764983286504,0.7354245570180985,0.7706552681640286,1
0.9678700282454972,0.1854354819546096,0.2644371056609299,0.7380550360543783,0.0611797027351493,1
0.7289314096961467,0.5371505286227021,0.9317889450640512,0.2782579549673971,0.1101798032865031,1
0.7218152402834033,0.2917442963356735,0.132259182943405,0.4940164342164057,0.3551791371133387,0
0.4543503700852279,0.3488840457725243,0.5195653890846471,0.9172746380581416,0.5495236577280034,0
0.6003805223468377,0.9029838842993592,0.3855532879716027,0.5060337837408646,0.4593533674422623,1
0.4142149241049272,0.6685506655315452,0.9765716988357748,0.020913552762272,0.4830572615512992,1
0.1713019181471978,0.4815044300087012,0.8951016575571543,0.3498518692370967,0.7511745218500195,1
0.2269575347524186,0.1834193085432348,0.3666591552966446,0.4449677975451734,0.0706250797016616,0
0.7576292602675363,0.3693920626752797,0.7222774724971098,0.0145003314215642,0.646837127102697,0
0.7562850978369233,0.4172657626568694,0.4744227031039202,0.0061307817983564,0.7739718043901398,1
0.4348782760686266,0.9468118401570212,0.0134123131371963,0.7836750468123718,0.8230200365084098,1
0.7766342954397716,0.3674846526893358,0.3242044637970049,0.5088521220762571,0.5790235834551802,1
0.1740187134180509,0.0236501857897689,0.4693258367420722,0.6890602845045306,0.8712323434635337,0
0.5712629610324519,0.3290654715789889,0.4880202577784197,0.0904424687962819,0.1237953608875671,0
0.4463844239879733,0.7942594332278266,0.3872577934403574,0.7962692024614044,0.5086770675234827,1
0.6937825666899373,0.1425650154415336,0.7359925950951488,0.4606847660680599,0.4165617897261453,1
0.9401729652366672,0.1504139683830402,0.3379845243525025,0.3654848345039299,0.2066117342148071,0
0.5853464359103274,0.1114460580448353,0.3473749762117619,0.7985266453827092,0.7881031340996565,0
0.0227224708415797,0.0456590456877249,0.9152546439030304,0.7507879737027263,0.9299783294010804,0
0.9074265764756372,0.4762584830681855,0.7091261029236666,0.7370353202295672,0.2715421836088971,1
0.945364997226683,0.0656835638261045,0.0777150918901119,0.9265472387485156,0.7146334462449886,1
0.6931688243728664,0.1657905240411997,0.9544972674858354,0.0342370892309792,0.4741322127356321,1
0.2378907658135162,0.9758734538820624,0.0021295162571675,0.222993062875431,0.969168671210028,0
0.4557651875957781,0.2371679699612862,0.7211817430371255,0.1354993545038343,0.9509848690797522,0
0.4544703530520082,0.5639669909940627,0.5450006364042296,0.3845214551892175,0.4048007532587835,1
0.9927099136538132,0.6996042511975503,0.6348206452891055,0.2700550548394002,0.4200493028378929,1
0.7514967315745196,0.7414635190703978,0.5836552222537804,0.2408136656924662,0.2131509963047664,1
0.0357857244948041,0.2160654974961465,0.7459586388054338,0.3116335822505658,0.4095945607067726,0
0.9358515112796746,0.436102441628201,0.3000485911138059,0.1470687362022538,0.5439788966027498,1
0.2584613228035101,0.4342344710971102,0.2951751456248432,0.4810317376641703,0.9607433579130802,0
0.0620626336409549,0.9392795756263788,0.3869534847900809,0.7621077080529645,0.35209878210095,0
0.9223993307658532,0.721570811391126,0.9666933907606244,0.3310519067659394,0.5310617928269662,1
0.6044124239220741,0.0519005664788493,0.704857049632481,0.1473942285501704,0.0154465059689737,1
0.2989111436478597,0.4951327919972205,0.2795614078567789,0.2316206007117883,0.1955762337582453,0
0.5625439421473575,0.0513589384464661,0.1295220682227634,0.363247032018159,0.8514832373023931,0
0.7609887306591322,0.7909973524305977,0.8478366383335515,0.5368483934265684,0.1578461522255404,1
0.2937924023291675,0.1937175015017351,0.2072734936990444,0.3064743809350637,0.8400046431467872,0
0.069434250881701,0.5328723905987661,0.6889968388631287,0.7357489253849571,0.9896465507586816,0
0.228460653379106,0.7890131901149071,0.9301681225435084,0.3754608346888574,0.8583788555881953,1
0.4390708553553847,0.3915687829128007,0.1370501496446046,0.1986346261512656,0.6521090496432911,0
0.0260632932082289,0.741826858747382,0.3334838325998807,0.3268446373544584,0.2895371876756896,0
0.8258518884765987,0.968790720950085,0.5395885716766811,0.2707887531185462,0.8867902784909875,1
0.6410571071629297,0.7674772536211986,0.0738522677185783,0.8674198493128594,0.4047783259542701,1
0.0864289741707109,0.0217938264104144,0.2891332549256092,0.6273322165258239,0.7059181413876976,0
0.0355950879553236,0.7719012712299256,0.3144684240735765,0.7897425533705625,0.6840021308726799,0
0.2713332308032166,0.6231032629086494,0.5725646410046092,0.030602910279779,0.1290905065604604,0
0.927144540806168,0.6329684074297303,0.0364310190362876,0.483028029792934,0.5243207620765141,1
0.2208309180149633,0.9939511468631136,0.5633170620890492,0.6122074858664462,0.7197364899870269,1
0.5627722858725893,0.5589336176077349,0.2618674412019739,0.6224850933605899,0.2124971398311043,0
0.4465019109363785,0.3492466758303749,0.921054241202869,0.0849502362261276,0.6811299128866333,1
0.7591851463995101,0.2559594979949741,0.6801564064564876,0.8136166675234088,0.1260402751748852,1
0.1833270820397434,0.6691377885035054,0.443485379893226,0.312076920709196,0.5863232618944709,0
0.2306852279486357,0.8789017798763168,0.463458754914085,0.3585121758825438,0.940263393846103,1
0.0106000598196706,0.5462496659550148,0.2675755209517199,0.5394762938374374,0.988010488313731,0
0.9812875646151368,0.9709667146787968,0.3055340392611599,0.5148699598522133,0.8258834241826997,1
0.7512486092561517,0.9690819964774048,0.9677886958381632,0.1318506013946535,0.181113446449048,1
0.7129944852589503,0.591911024587732,0.8358999351751099,0.5655663160348215,0.1310843339510548,1
0.6443057464513164,0.5446657789741657,0.4342190698335991,0.8072227745269913,0.7693188011875891,1
0.9862969335231933,0.6000840873982458,0.3119929381068349,0.4241146187043002,0.8854895537952892,1
0.5866422598167491,0.2402251269487736,0.6663083233482365,0.1717856732097231,0.5976363078556408,1
0.5275743894969881,0.4787620336854866,0.2419197184805372,0.5417666303500891,0.4218702885546179,0
0.2399308107247592,0.4355502554005102,0.1947701910141798,0.9152964521640222,0.1599649319365662,0
0.9772808573623998,0.7589784643190559,0.5853816384706059,0.2020694919230133,0.5763127020482237,1
0.581339241903587,0.3405299680066609,0.3865372489685127,0.3041902964404022,0.5816190318912164,0
0.6917428093990916,0.9853694385110668,0.9381949431210432,0.8790118195890847,0.3621181341911242,1
0.3091758451331259,0.2061859928868756,0.9244438241159294,0.6492732776130052,0.5590622433293753,1
0.5188038605729667,0.4827417248769056,0.7983644759390021,0.832986449983991,0.5734742367477558,1
0.5896020556130224,0.5568098378710882,0.4160574131277882,0.3066556928509135,0.8866928692814561,0
0.7538905520976679,0.2433539905194499,0.1502712722171983,0.2200321572671719,0.8788621261611206,0
0.8750767264797575,0.4804651059990474,0.1028372297704813,0.9706986597339876,0.2273814321786671,1
0.9875287899034356,0.5567387848358029,0.2403232762815963,0.190561959862662,0.3329719283527791,1
0.6677869802307469,0.0325985818739724,0.2638640136948311,0.8568146780296441,0.0782256423218903,0
0.0737939270875196,0.3607565656889339,0.2179611416145027,0.9021926949829416,0.7047681604951962,0
0.4143932544067226,0.9499649390269788,0.0762128688957581,0.3792512733182784,0.8803518260166854,0
0.6573029722129187,0.927295660825172,0.4314494153400415,0.6695464255704534,0.5246427256845474,1
0.2047475121343442,0.1080038473917435,0.6039337217528024,0.0128941932020453,0.8885420331029386,0
0.5395212807066999,0.1627934493982977,0.5214918212020598,0.3838747843399815,0.3250834290518858,0
0.3080413413357441,0.0965052803353865,0.6896428155880362,0.5797731765523082,0.4515482315700474,0
0.8708184022972572,0.1358890122510041,0.5559605282852577,0.1615975476033796,0.1202371456728056,1
0.0964837262759846,0.5968697529981316,0.0720883312097089,0.2647483998402373,0.8367390344709348,0
0.7943896194937013,0.376358663102269,0.6160144923266937,0.6918325472269102,0.1246623898049399,1
0.4879411398236137,0.4636287844944606,0.3116175464615389,0.3994003286347968,0.195493756645149,0
0.2421989388226738,0.6955970052574263,0.184732133905881,0.0988377737162938,0.756833025104842,0
0.8587805836442625,0.8925339668146869,0.5099231674829229,0.7446031482128829,0.8972282108070795,1
0.0993251521232609,0.2404647842572853,0.953601415090122,0.2792239310718137,0.2683506024209197,1
0.1727335171238789,0.2927631141670116,0.1722445813400503,0.721034535845438,0.1512097293707178,0
0.0684772089642944,0.6605702982232311,0.3346142822498735,0.9364352644117028,0.0835743128346483,0
0.6709781774575847,0.6930201522414683,0.4421326701941013,0.0738131498757775,0.3751171161785847,1
0.3270109549193841,0.6755514597168067,0.012576299441393,0.0404779049951127,0.1303970104558485,0
0.224052863663007,0.7278040594409407,0.0514018206686371,0.183122888942396,0.7396302369460716,0
0.9806094274596489,0.629105135289573,0.4819090197064567,0.7227925199876374,0.7703438209313094,1
0.7891523711641543,0.8040234120200342,0.3061846888953126,0.5863082902262874,0.3084386451116899,1
0.3289402974042427,0.9885363897451104,0.5382497173315781,0.1934004235366794,0.3776920332777884,1
0.8502002755633993,0.8079503322494699,0.1349530129753351,0.625188333145414,0.7429518985686151,1
0.5170459924993926,0.0109289075272438,0.3581226167707267,0.879171114925179,0.1472506770734453,0
0.2988492779322399,0.5004274521680849,0.99582816156272,0.6577696321817145,0.6567073650217375,1
0.8335340577399667,0.1995730000182071,0.9888867042832944,0.6906020205840511,0.2730099593045952,1
0.4162625126654244,0.5604984201570767,0.3515657426398171,0.7629736759879998,0.3638482997540078,0
0.146258364979701,0.2819403746012771,0.4992338251630079,0.7138016206819544,0.3194069437460027,0
0.6354288830650008,0.5591387950122053,0.2737924171746347,0.4017659564269616,0.0266465068766627,0
0.5062017928657107,0.0552427346342598,0.1926969595351031,0.8251825939036165,0.8957799351275487,0
0.022888534169092,0.7060920414271005,0.9495001536633614,0.8515399970174105,0.5862984987913102,1
